Title	URL	GeneratedTags
wallstreetcn_com_articles_3745358	https://wallstreetcn.com/articles/3745358	关税影响,通胀风险,就业目标,鲍威尔讲话,美联储,经济前景,市场波动
投资与人生的可预见性	https://www.jisilu.cn/question/508733	投资预见性,粤高速,招商银行,风险控制,人生感悟,行业周期,乐观心态
m_21jingji_com_article_20250420_herald_d137165ca3471478b14f0dc01b1737cc_html	https://m.21jingji.com/article/20250420/herald/d137165ca3471478b14f0dc01b1737cc.html	人机共跑,马拉松热,赛事经济,健康消费,体育经济
www_yicai_com_news_102570114_html	https://www.yicai.com/news/102570114.html	加征关税,半导体,特朗普,科技公司,关税调查,贸易战
www_yicai_com_news_102572188_html	https://www.yicai.com/news/102572188.html	232调查,半导体,药品,特朗普,加征关税,国家安全,制药业
caifuhao_eastmoney_com_news_20250419212743836464410	http://caifuhao.eastmoney.com/news/20250419212743836464410	新诺威,生物医药,利润下滑,股价新高,转型升级,业绩承压,咖啡因业务
www_yicai_com_live_102571683_html	https://www.yicai.com/live/102571683.html	广交会,关税风暴,外贸破局,供应链,海外仓,一带一路,数字驱动
www_eeo_com_cn_2025_0418_722462_shtml	http://www.eeo.com.cn/2025/0418/722462.shtml	华夏银行,非息收入,净息差,债券市场,LPR下行
退休前创业，寻找大家都能用得上的行业	https://www.jisilu.cn/question/508723	退休创业,光合作用,私募,公益,情感套利,认知差价,成本套利
www_news_cn_fortune_2024-12_19_c_1212408491_htm	http://www.news.cn/fortune/2024-12/19/c_1212408491.htm	生态保护补偿,生物多样性,绿色碳汇,自然市场,中国特色制度
caifuhao_eastmoney_com_news_20250420111443060927530	http://caifuhao.eastmoney.com/news/20250420111443060927530	用友网络,业绩拐点,企业软件,AI赋能,云服务,YonGPT,价值回归
www_yicai_com_news_102572565_html	https://www.yicai.com/news/102572565.html	雷军发文,小米第一,AI自动驾驶,美团闪购,京东外卖,五险一金
www_yicai_com_image_102568776_html	https://www.yicai.com/image/102568776.html	花样年华,王家卫,上映收官,浦东美术馆,上海,25周年
www_yicai_com_live_102572208_html	https://www.yicai.com/live/102572208.html	国民经济,一季度,统计局,新闻发布会,经济运行
对集友提出的低价转债质疑结果的记录	https://www.jisilu.cn/question/508722	维尔转债,转债下修,亏损预警,退市风险,环保行业,溢价率高
remai_today	https://remai.today/	热卖商品,洗脸巾,冰丝内裤,防晒霜,抽纸,矿泉水,零食,咖啡,护发精油,纯牛奶
日本连续4年贸易逆差，对华进出口双创新高	https://cn.nikkei.com/politicsaeconomy/investtrade/58601-2025-04-17-13-22-53.html	贸易逆差,对华进出口,特朗普关税,日美关税,Temu,SHEIN,丰田,本田,多边贸易,日本半导体
www_yicai_com_live_102565207_html	https://www.yicai.com/live/102565207.html	巴菲特,股东大会,伯克希尔,奥马哈,投资策略
www_jisilu_cn_question_508720	https://www.jisilu.cn/question/508720	保房价,保汇率,保股市,汇率优先,房价崩溃
福建多赌徒，专注做转债和套利的集思录人少之又少	https://www.jisilu.cn/question/508734	ERROR_GENERATING_TAGS
www_yicai_com_news_102576728_html	https://www.yicai.com/news/102576728.html	黄仁勋访华,英伟达,淘宝出海,刘亦菲,智界R7,门票炒作
尹锡悦涉嫌发动内乱案第二次庭审21日举行 媒体获准拍摄	https://m.21jingji.com/article/20250420/herald/a59ca486d310e8b5fce699b205aa8e34.html	尹锡悦,内乱案,二次庭审,首尔,韩国前总统
www_news_cn_fortune_2024-12_19_c_1212408488_htm	http://www.news.cn/fortune/2024-12/19/c_1212408488.htm	生物多样性,碳信用,ESG披露,双碳战略,气候投融资,菲氏叶猴,生态产品,昆蒙框架
25吨锑香港落网敲响警钟，国产X光设备商迎来发展契机	http://caifuhao.eastmoney.com/news/20250419203957081194920	锑走私案,出口管制,X光检测,海关升级,日联科技,美亚光电,战略资源
caifuhao_eastmoney_com_news_20250419233436362203010	http://caifuhao.eastmoney.com/news/20250419233436362203010	国家队,稳住股市,A股,阴涨,妖股,资金流向,机构选择
TCL小蓝翼C7新风空调 为改善睡眠质量而来	http://www.news.cn/fortune/2024-12/23/c_1212408502.htm	新风空调,改善睡眠,TCL,小蓝翼C7,智能控制,低噪音,节能
www_jisilu_cn_question_508721	https://www.jisilu.cn/question/508721	分红,股票回购,A股,长期投资,短期套利,股东回报
美联储加息75个基点 美股收盘大涨	https://cn.investing.com/news/stock-market-news/article-2649975	美联储加息,加息75基点,美股大涨,控制通胀,鲍威尔,美国股市
m_21jingji_com_timeline_4da581e499afc75922935004b330f974_html	https://m.21jingji.com/timeline/4da581e499afc75922935004b330f974.html	五一旅游,假日经济,中马免签,成品油降价,12306,数字消费,数字人才,白酒标准
m_21jingji_com_article_20250420_herald_082cee894c87646aece221f463603909_html	https://m.21jingji.com/article/20250420/herald/082cee894c87646aece221f463603909.html	广交会,广货优品,智能制造,出海,机器人,新三样,贸易对接
caifuhao_eastmoney_com_news_20250420091327078916490	http://caifuhao.eastmoney.com/news/20250420091327078916490	股票投资,股市规律,底部形态,分时图,建仓手法,均线组合,炒股心态
caifuhao_eastmoney_com_news_20250419145826465142060	http://caifuhao.eastmoney.com/news/20250419145826465142060	洪九果品,刑事强制措施,停牌退市,员工自救,投资者损失
m_21jingji_com_article_20250419_herald_27cd5b2dd05832e44ecc5b1400383008_html	https://m.21jingji.com/article/20250419/herald/27cd5b2dd05832e44ecc5b1400383008.html	中概股,赴美上市,对等关税,港股上市,A股IPO,分散布局,赴美设厂,转口贸易
news_mbalib_com_story_258199	https://news.mbalib.com/story/258199	建立信任,客户关系,情感连接,个性化服务,销售管理
www_news_cn_fortune_2024-12_23_c_1212408495_htm	http://www.news.cn/fortune/2024-12/23/c_1212408495.htm	TCL空调,小蓝翼C7,AI新风,智慧健康,睡眠新风,空调技术,家电研究院
www_gelonghui_com_p_2065931	https://www.gelonghui.com/p/2065931	暂缓关税,特朗普,美联储,机器人,ETF,人形机器人,财政政策,货币政策
www_news_cn_fortune_2024-12_19_c_1212408493_htm	http://www.news.cn/fortune/2024-12/19/c_1212408493.htm	香港设计,DX设计馆,设计交流,文化融合,香港设计中心,大湾区设计
www_yicai_com_news_102568504_html	https://www.yicai.com/news/102568504.html	取消关税,中国电动车,入欧加速,中欧汽车业,最低价格
www_news_cn_fortune_2024-12_31_c_1212408545_htm	http://www.news.cn/fortune/2024-12/31/c_1212408545.htm	珐华复兴,海外展出,传统技艺,中华文化
丰田已确保生产雷克萨斯的上海工厂用地	https://cn.nikkei.com/industry/icar/58609-2025-04-18-10-13-37.html	雷克萨斯,丰田,上海工厂,中美贸易战,EV,本地生产,欧盟加税
news_mbalib_com_story_258198	https://news.mbalib.com/story/258198	加征关税,出口管制,市值管理,三大运营商,对等关税
人形机器人半程马拉松结束，机器人发挥很差劲，但这是人类历史上首次“人机共跑”	http://caifuhao.eastmoney.com/news/20250419163142462181450	人形机器人,人机共跑,机器人马拉松,机器人ETF,祛魅,技术进步,产业爆发
www_gelonghui_com_p_2066397	https://www.gelonghui.com/p/2066397	经济风险,美国经济,关税政策,美联储,贸易逆差,输入性通胀,美元
A股：三大消息来袭，不出意外的话，明天（周一）会是站上3300！	http://caifuhao.eastmoney.com/news/20250420124422722333280	A股,站上3300,人形机器人,国产芯片,寒武纪,国产替代,业绩暴增
亚洲人才争夺战(中)日企被中韩挖角	https://cn.nikkei.com/career/humanresource/56741-2024-10-01-08-01-01.html	人才争夺战,日企被挖角,印尼市场,中国企业,电动汽车,薪资上涨,人才外流
www_yicai_com_image_102565802_html	https://www.yicai.com/image/102565802.html	NETE2025,国产无人机,军工科技,天龙二号,天龙三号
www_yicai_com_news_102579130_html	https://www.yicai.com/news/102579130.html	美联储,特朗普,降息,鲍威尔,通货膨胀,贸易战,滞胀
news_mbalib_com_story_258207	https://news.mbalib.com/story/258207	加征关税,黄金价格,跨境电商,真实体验分,12306,腾讯云,智谱IPO,OpenAI
云闪付与微信支付签署战略合作协议	https://cn.investing.com/news/stock-market-news/article-2649695	云闪付,微信支付,战略合作,支付场景,金融科技
www_eeo_com_cn_2025_0417_722234_shtml	http://www.eeo.com.cn/2025/0417/722234.shtml	智能网联汽车,辅助驾驶,禁止公测,规范宣传,严禁半成品,组合驾驶辅助,汽车安全,工信部
广交会在美国关税逆风中开幕	https://cn.nikkei.com/china/ceconomy/58579-2025-04-16-09-32-55.html	广交会,美国关税,中美贸易,出口管制,贸易逆差,中国经济
估值参考目标仓位2025.4.18	http://caifuhao.eastmoney.com/news/20250419222434023822220	股债平衡,目标仓位,动态调整,积极配置,估值水平,仓位调整,高抛低吸
www_yicai_com_news_102579369_html	https://www.yicai.com/news/102579369.html	美国关税,福特涨价,通用汽车,盈利下调,汽车关税,别克汽车
www_yicai_com_image_102578876_html	https://www.yicai.com/image/102578876.html	浦东开发开放,光影展演,黄浦江畔,陆家嘴,民生路八万吨筒仓,世博片区
www_eeo_com_cn_2025_0418_722248_shtml	http://www.eeo.com.cn/2025/0418/722248.shtml	淘宝海外爆火,APP下载榜,跨境电商,大服饰出海,全球包邮,商家英语培训,访问量暴增,国货出海
付鹏说·第五季：外汇交易市场的底层逻辑——跑马游戏	https://wallstreetcn.com/premium/articles/3745528?layout=wscn-layout	外汇交易,汇率,OIS,央行政策,加元贬值,澳元降息,美元强势
m_21jingji_com_article_20250420_herald_e53ee6eb5183efb6e55bb57ab8dd8ddd_html	https://m.21jingji.com/article/20250420/herald/e53ee6eb5183efb6e55bb57ab8dd8ddd.html	伊美谈判,伊核问题,阿曼斡旋,技术谈判,外交途径,和平利用核能,取消制裁
炒股日记#复盘记录#投资干货#周末杂谈#投资随笔#	http://caifuhao.eastmoney.com/news/20250420054356419438650	盯盘精灵,抓首板,极速拉升,接近涨停,打开涨停,无脑操作,熟能生巧
炒股第一步，先开个股票账户	http://caifuhao.eastmoney.com/news/20250420120745408389430	股票账户,美债到期,川普,关税影响,贸易博弈
国产AI芯片龙头寒武纪一季度业绩大幅增长	https://www.gelonghui.com/p/2066556	寒武纪,AI芯片,业绩增长,国产替代,陈天石
news_mbalib_com_story_258203	https://news.mbalib.com/story/258203	授权管理,人才激活,领导立威,新任管理者,民主协商,宽猛相济,ISO模型
美国10年期国债收益率创新高	https://cn.investing.com/news/stock-market-news/article-93CH-2650277	美债收益率,美联储加息,通胀担忧,货币政策,企业税率
www_yicai_com_news_102579235_html	https://www.yicai.com/news/102579235.html	人形机器人,机器人,机器人马拉松,商业流量,落地验证,灵宝CASBOT,松延动力
www_yicai_com_image_102560296_html	https://www.yicai.com/image/102560296.html	CMEF,医博会,医疗器械,AI机器人,微创机器人
www_news_cn_fortune_2024-12_23_c_1212408501_htm	http://www.news.cn/fortune/2024-12/23/c_1212408501.htm	DX设计馆,大湾区,香港设计,创意产业,中外交流,设计创新,纽伦港,文化交流
鲍威尔讲话后，美股遭重创，科技股领跌，芯片股普跌	https://wallstreetcn.com/articles/3745316	美股下跌,科技股跌,鲍威尔讲话,滞胀担忧,芯片股跌,美元下跌,原油反弹,黄金新高
美2名宇航员结束超9个月太空“意外加班”返回地球	https://www.yicai.com/image/102516483.html	宇航员,太空返回,星际客机,意外加班
caifuhao_eastmoney_com_news_20250420063637639123510	http://caifuhao.eastmoney.com/news/20250420063637639123510	寒武纪,AI芯片,业绩暴增,牛散加仓,国产替代,扭亏为盈
今日历 - 关于今天的一切！	https://icalendar.today/	鄂ICP备案
m_21jingji_com_article_20250420_herald_6104efe281558299d7b95061ac73a220_html	https://m.21jingji.com/article/20250420/herald/6104efe281558299d7b95061ac73a220.html	李佳琦,短剧,直播电商,MCN机构,艺人转型
本田计划9成在美销量实现本地生产	https://cn.nikkei.com/industry/icar/58585-2025-04-18-09-43-43.html	本田增产,美国制造,本地生产,CR-V,思域,HR-V
www_yicai_com_live_102574578_html	https://www.yicai.com/live/102574578.html	中国投资年会,资本市场,吴晓求,产业投资,经济分化
美国10年期国债收益率再创新高	https://cn.investing.com/news/stock-market-news/article-93CH-2650275	美债收益率,通胀预期,美联储加息,国债发行,股市下跌
news_mbalib_com_story_258201	https://news.mbalib.com/story/258201	义乌,关税影响,外贸转内销,滴滴,稳就业促消费,电影票房,电动汽车,反补贴税,苹果印度
news_mbalib_com_story_258200	https://news.mbalib.com/story/258200	对华关税,暂停关税,苹果市值第一,美股暴涨,印度央行降息,宇树科技,4S店退网,安踏收购狼爪
caifuhao_eastmoney_com_news_20250420100133622292310	http://caifuhao.eastmoney.com/news/20250420100133622292310	中国中免,即买即退,厨电竞争,物业股,海底捞,翻台率
wallstreetcn_com_articles_3745513	https://wallstreetcn.com/articles/3745513	对等关税,特朗普,关税政策,市场动荡,纳瓦罗,贝森特,白宫内斗,美国信誉
www_yicai_com_news_102579151_html	https://www.yicai.com/news/102579151.html	经济增速超预期,扩内需,美对华关税,中概股回流,民营经济,黄金价格,智驾宣传
美联储加息75个基点，美股大跌	https://cn.investing.com/news/stock-market-news/article-2649916	美联储加息,加息75基点,美股大跌,抑制通胀,鲍威尔讲话
www_yicai_com_live_102544783_html	https://www.yicai.com/live/102544783.html	关税风暴,特朗普,全球市场,对等关税,贸易摩擦,美股开盘,财经直播
www_gelonghui_com_p_2066438	https://www.gelonghui.com/p/2066438	301调查,单边主义,贸易保护,中美经贸,物流成本,航运市场,产业链稳定,中国船东
www_news_cn_fortune_2024-12_31_c_1212408541_htm	http://www.news.cn/fortune/2024-12/31/c_1212408541.htm	双碳目标,新质生产力,气候变化,绿色转型,碳中和,气候绿皮书,绿色低碳
特朗普亲自参与美日贸易谈判，日本考虑放宽汽车监管和扩大农产品进口作为筹码	https://wallstreetcn.com/articles/3745536	美日贸易谈判,特朗普,农产品进口,汽车监管,非关税壁垒,对等关税
wallstreetcn_com_articles_3745522	https://wallstreetcn.com/articles/3745522	AI下半场,产品经理,强化学习,深度RL,姚顺雨,OpenAI,算法环境
未提供	https://cn.investing.com/news/commodities-news/article-2649742	缺少文本内容，无法生成标签。
cbndata_com_information_293895	https://cbndata.com/information/293895	即时零售,京东外卖,美团闪购,外卖市场,行业竞争,最后一公里,市场拐点,商家入驻
www_yicai_com_live_102569863_html	https://www.yicai.com/live/102569863.html	宁德时代,一季报,动力电池,市场份额,龙头地位,新能源车
caifuhao_eastmoney_com_news_20250419140644669417400	http://caifuhao.eastmoney.com/news/20250419140644669417400	恒泰租赁,REITs,逆回购,天工股份,新股申购,资金冻结
www_news_cn_fortune_2024-12_30_c_1212408530_htm	http://www.news.cn/fortune/2024-12/30/c_1212408530.htm	足梦思,港股上市,运动科技,科技穿戴,战略合作,连锁加盟
“百万英才汇南粤”武汉站开启，超1.6万个优质岗位虚位以待	https://m.21jingji.com/timeline/0108a5bf1290dc8c226fc2d62c1efb5c.html	百万英才,南粤招聘,武汉站,优质岗位,招聘会,广东发展
30年罕见重视！股市稳定新信号	http://caifuhao.eastmoney.com/news/20250419184851121411640	稳定股市,慢牛行情,沪深300ETF,国家队护盘,政策利好
www_yicai_com_news_102579324_html	https://www.yicai.com/news/102579324.html	地产股,资金青睐,换手率,机构调研,九号公司,医药板块,电子元件
特朗普政府考虑成立工作组应对供应链危机	https://www.gelonghui.com/p/2065911	供应链危机,特朗普政府,加征关税,对华关税,工作组
www_yicai_com_news_102579416_html	https://www.yicai.com/news/102579416.html	降低物流成本,物流降本增效,物流便利化,物流提质增效,运输结构优化,物流枢纽建设,物流数智化,供应链创新
cn_nikkei_com_china_ceconomy_58580-2025-04-16-10-31-25_html	https://cn.nikkei.com/china/ceconomy/58580-2025-04-16-10-31-25.html	中国GDP,GDP增长,房地产低迷,中美GDP,基建工程,日本GDP,人均GDP
www_yicai_com_live_102573896_html	https://www.yicai.com/live/102573896.html	问界M8,鸿蒙智行,余承东,增程式,新能源车
cbndata_com_information_293894	https://cbndata.com/information/293894	新茶饮,蜜雪冰城,奈雪的茶,茶百道,古茗,门店扩张,盈利能力,加盟商
wallstreetcn_com_articles_3745523	https://wallstreetcn.com/articles/3745523	人形机器人,N2机器人,机器人竞赛,松延动力,旋风小子,价格亲民,市场竞争力
m_21jingji_com_article_20250420_herald_9fd970bd6df57a7634409914865cd444_html	https://m.21jingji.com/article/20250420/herald/9fd970bd6df57a7634409914865cd444.html	外资债基,债市机会,信用债,二级债基,量化投资,城投债,银行二永债,转债机会
www_yicai_com_news_102568598_html	https://www.yicai.com/news/102568598.html	短剧出海,短剧爆款,文化出海,海外市场,流量变现,高峰导演,伫梦文化
finance_sina_com_cn_roll_2025-04-15_doc-inetevzz4385762_shtml	https://finance.sina.com.cn/roll/2025-04-15/doc-inetevzz4385762.shtml	关税风暴,海运贸易,进口订单,出口危机,关税战,美国农业,农民破产
wallstreetcn_com_articles_3745521	https://wallstreetcn.com/articles/3745521	LeCun,Meta,LLM,AI寒冬,教条主义,GenAI,AI投资
智能网联车企不得进行夸大和虚假宣传	http://www.eeo.com.cn/2025/0417/722153.shtml	智能网联汽车,虚假宣传,智驾安全,辅助驾驶,功能边界,沃尔沃,汽车安全
wallstreetcn_com_articles_3745535	https://wallstreetcn.com/articles/3745535	房价下跌,Zillow,购房需求,贷款利率,楼市疲软,南部阳光地带,投资需谨慎
75%美研究人员称“正在考虑离开美国”	https://cn.nikkei.com/industry/scienceatechnology/58433-2025-03-31-10-53-46.html	人才流失,美国科研,特朗普政府,中美科技战,科研限制,AI研究
www_yicai_com_news_102579359_html	https://www.yicai.com/news/102579359.html	英伟达,H20芯片,出口管制,黄仁勋访华,智谱IPO,梁文锋,《时代》百大
cbndata_com_information_293896	https://cbndata.com/information/293896	茑屋书店,实体书店,经营模式,本土化,生活提案,文化消费
caifuhao_eastmoney_com_news_20250419144528102472400	http://caifuhao.eastmoney.com/news/20250419144528102472400	严查走私,有色金属,稀有金属,湖南黄金,驰宏锌锗,战略金属,资源保卫
wallstreetcn_com_articles_3745455	https://wallstreetcn.com/articles/3745455	马斯克,后宫宇宙,孩子军团,格莱姆斯,希冯·齐里斯,阿什莉,亲子鉴定,抚养费
www_eeo_com_cn_2025_0417_722237_shtml	http://www.eeo.com.cn/2025/0417/722237.shtml	华夏银行,年度报告,五篇大文章,科技金融,绿色金融,普惠金融,养老金融,数字金融
日企IT开发工资低，难再吸引亚洲人才？	https://cn.nikkei.com/industry/itelectric-appliance/53063-2023-07-27-14-41-42.html	日企IT,亚洲人才,工资低,人才争夺,越南人才,日企招聘
高层定调，将“稳股市”置于“稳楼市”之前，意味着什么？	http://caifuhao.eastmoney.com/news/20250419205817927881440	稳股市,稳楼市,高层定调,股市风险,楼市风险,经济升级,正向反射
www_yicai_com_news_102579422_html	https://www.yicai.com/news/102579422.html	关税谈判,美联储,欧洲央行,特斯拉,国际油价,黄金,PMI数据,经济风险
www_yicai_com_news_102568711_html	https://www.yicai.com/news/102568711.html	股权变动,退市风险,业绩预增,股份回购,董事长辞职,高送转
人形机器人现身公园City Walk遭围观	https://www.yicai.com/image/102514906.html	人形机器人,世纪公园,CityWalk,户外春游,上海
caifuhao_eastmoney_com_news_20250420111208109383640	http://caifuhao.eastmoney.com/news/20250420111208109383640	半导体,业绩暴雷,净利润下滑,行业竞争,晶圆降价,需求不足,国产替代,亏损扩大
暂别平台一段时间	http://caifuhao.eastmoney.com/news/20250419224745667467990	困境反转,ST板块,抄底时机,盈利模式,情绪冲击,石家庄
wallstreetcn_com_articles_3745534	https://wallstreetcn.com/articles/3745534	伊美谈判,伊朗核问题,解除制裁,能源市场,油价下跌,退出保证
caifuhao_eastmoney_com_news_20250420120716529516270	http://caifuhao.eastmoney.com/news/20250420120716529516270	浩瀚转债,可转债,网络安全,下修条款,计算机行业
马斯克在华盛顿的影响力受到质疑，DOGE面临挫折	https://wallstreetcn.com/articles/3745520	马斯克,DOGE,影响力下降,特朗普政府,政策受阻,权力受限,贝森特,国税局,关税政策
wallstreetcn_com_articles_3745087	https://wallstreetcn.com/articles/3745087	厦门游学,全球资产,AI浪潮,旷实,宏观博弈
caifuhao_eastmoney_com_news_20250419201949065947620	http://caifuhao.eastmoney.com/news/20250419201949065947620	汪林朋被查,居然智家,借壳上市,业绩下滑,家居零售,智能家居
wallstreetcn_com_articles_3745524	https://wallstreetcn.com/articles/3745524	富国寿险,超长期国债,收益率飙升,日债反弹,植田和男,美债波动,日本寿险
wallstreetcn_com_articles_3745530	https://wallstreetcn.com/articles/3745530	稳市场,扩内需,服务消费,地产政策,贸易体系,关税影响,稳汇率,平准基金
news_mbalib_com_story_258196	https://news.mbalib.com/story/258196	终身成长,知识体系,读书笔记,个人素养,沟通技巧,情绪管理,学习力,财富自由
外骨骼等智能装备亮相，探路者开启户外行业“赛博”时代	http://www.news.cn/fortune/2024-12/30/c_1212408528.htm	外骨骼,智能装备,探路者,户外赛博,智能滑雪,首发经济
caifuhao_eastmoney_com_news_20250419203244733723140	http://caifuhao.eastmoney.com/news/20250419203244733723140	伟明环保,垃圾焚烧,锂电回收,业绩增长,政策风险,人才储备,印尼镍钴
www_eeo_com_cn_2025_0418_722327_shtml	http://www.eeo.com.cn/2025/0418/722327.shtml	汪林朋,居然智家,实控人,被留置,武汉中商,借壳上市
特朗普政府豁免关税引发美股反弹，降息预期推动美债价格上行	https://wallstreetcn.com/articles/3745120	豁免关税,美股反弹,降息预期,美债价格,芯片股,原油价格,中概股
finance_sina_com_cn_stock_s_2025-04-15_doc-inetewaa8731617_shtml	https://finance.sina.com.cn/stock/s/2025-04-15/doc-inetewaa8731617.shtml	股票回购,价格上限,盛美上海,神驰机电,灵鸽科技,英威腾
wallstreetcn_com_articles_3745486	https://wallstreetcn.com/articles/3745486	稳就业,稳经济,逆周期调节,外贸外资,服务消费,民间投资,稳定股市,房地产,315晚会,社会救助
www_news_cn_fortune_2024-12_26_c_1212408515_htm	http://www.news.cn/fortune/2024-12/26/c_1212408515.htm	蔡旺庭,旺旺集团,多元化,副品牌,品牌创新,市场细分,资源整合
news_mbalib_com_story_258197	https://news.mbalib.com/story/258197	顶尖思维,管理之道,牢骚效应,目标设定,团队合作,进退有度,规模经济,定位效应,未雨绸缪
wallstreetcn_com_articles_3745531	https://wallstreetcn.com/articles/3745531	中英合作,英国对华政策,深化贸易,金融合作,希音上市,电动汽车,工党政府
wallstreetcn_com_articles_3745525	https://wallstreetcn.com/articles/3745525	以伊冲突,伊核问题,以色列,有限打击,美伊谈判,铀浓缩
wallstreetcn_com_articles_3745533	https://wallstreetcn.com/articles/3745533	PMI初值,关税影响,经济伤痕,制造业PMI,投入价格,美联储褐皮书,出口订单,贸易紧张
wallstreetcn_com_articles_3745527	https://wallstreetcn.com/articles/3745527	加征关税,贸易飓风,T86通道,物流服务,运力衰减,航班取消,港口拥堵
www_eeo_com_cn_2025_0417_722174_shtml	http://www.eeo.com.cn/2025/0417/722174.shtml	智能重构,金融跃迁,AI金融,数字员工,智能体
www_news_cn_fortune_2024-12_30_c_1212408531_htm	http://www.news.cn/fortune/2024-12/30/c_1212408531.htm	珐华技艺,朝元窑,文化出海,技艺复兴,中国故事,巴黎名媛舞会,文化自信
www_yicai_com_news_102579247_html	https://www.yicai.com/news/102579247.html	机器人马拉松,人形机器人,有效失败,技术试金石,商业潜力,行者二号,天工Ultra
m_21jingji_com_article_20250420_herald_557f038faa8b8963dd924e0ed96ffedf_html	https://m.21jingji.com/article/20250420/herald/557f038faa8b8963dd924e0ed96ffedf.html	中国东盟合作,东南亚之行,特朗普关税,区域经济,产业链,供应链,RCEP
www_yicai_com_live_102568783_html	https://www.yicai.com/live/102568783.html	一季度进出口,海关总署,王令浚,新闻发布会
wallstreetcn_com_articles_3745526	https://wallstreetcn.com/articles/3745526	寒武纪,AI芯片,国产替代,业绩增长,亏损收窄,算力需求,客户集中
wallstreetcn_com_articles_3745532	https://wallstreetcn.com/articles/3745532	世界经济展望,经济增长预测,上调通胀预期,贸易政策风险,美国关税计划,全球经济影响,财政政策调整,货币政策灵活,降低关税率
苏州日本母子遇袭案凶犯被执行死刑	https://cn.nikkei.com/politicsaeconomy/politicsasociety/58606-2025-04-18-08-44-19.html	苏州遇袭案,执行死刑,日方回应,在华日本人
